47834.2,1,37.8193281,-122.431585,38.27,2,37.8188104,-122.4312124,37.44
47834.4,1,37.8193516,-122.4315516,38.33,2,37.8188346,-122.4311806,37.49
47834.6,1,37.8193755,-122.4315183,38.34,2,37.8188589,-122.4311489,38.12
47834.8,1,37.8193994,-122.4314853,38.3,2,37.8188835,-122.4311172,37.92
47835,1,37.8194234,-122.4314523,38.32,2,37.8189084,-122.4310857,38.04
47835.2,1,37.8194474,-122.431419,38.44,2,37.8189337,-122.4310545,38.12
47835.4,1,37.8194715,-122.4313858,38.56,2,37.8189598,-122.4310244,38
47835.6,1,37.8194956,-122.4313525,38.67,2,37.8189864,-122.4309953,38.11
47835.8,1,37.8195197,-122.4313191,38.66,2,37.8190132,-122.4309666,37.77
47836,1,37.8195438,-122.4312856,38.63,2,37.8190404,-122.4309384,37.93
47836.2,1,37.8195676,-122.4312521,38.52,2,37.819068,-122.4309104,37.95
